y, XGB, SVM, RF, NB, LR, AlexNet, GoogLeNet, ShuffleNet, ViT, ResNet34, ResNet50, ResNet101, MobileNetV2, MobileNetV3_l, MobileNetV3_s, MobileViT_s, MobileViT_x_s, MobileViT_xx_s
0.000000000000000000e+00,3.190719187259674072e-01,4.044047801908889350e-01,0.000000000000000000e+00,9.999974401108399080e-01,9.209705272931525709e-08,2.174647815991193056e-04,4.035785496234893799e-01,2.033899590969667770e-06,1.684482209384441376e-03,5.897857045056298375e-05,5.093415325063688215e-07,2.899382991472521098e-07,7.323340047150850296e-03,3.575920709408819675e-04,8.384348824620246887e-03,2.999017247930169106e-03,9.624003432691097260e-03,1.496692560613155365e-02
0.000000000000000000e+00,1.782162636518478394e-01,4.088830764995855516e-01,0.000000000000000000e+00,1.899936008627504645e-110,8.213808295110171431e-12,3.328729860641033156e-07,3.614994585514068604e-01,1.911862739234493347e-07,4.794962587766349316e-04,2.800261427182704210e-04,8.225090747382424183e-11,5.473996811389270079e-10,1.849629916250705719e-03,1.370680145919322968e-02,3.347904607653617859e-02,1.204132102429866791e-02,1.250809710472822189e-02,1.909516192972660065e-02
0.000000000000000000e+00,1.963171213865280151e-01,4.746850030103039741e-01,4.769230769230769496e-01,1.000000000000000000e+00,9.150867457601051274e-08,1.534417551010847092e-02,4.070099890232086182e-01,2.678248099982738495e-03,2.180281840264797211e-02,1.007798127830028534e-02,3.641906660050153732e-03,4.465962294489145279e-03,6.872921437025070190e-02,7.612719386816024780e-02,2.408248633146286011e-01,5.009676143527030945e-02,1.924145817756652832e-01,6.586356461048126221e-02
0.000000000000000000e+00,1.742428988218307495e-01,5.000000000000000000e-01,4.615384615384615641e-01,1.013187299033260442e-05,7.447029204717229038e-04,1.871728710830211639e-02,5.432601571083068848e-01,4.888971149921417236e-02,1.719186455011367798e-01,1.063000485301017761e-01,5.647414922714233398e-01,1.238309517502784729e-01,4.643330872058868408e-01,3.920554518699645996e-01,3.962491452693939209e-02,6.083441972732543945e-01,5.265269279479980469e-01,5.393579602241516113e-01
0.000000000000000000e+00,1.776900887489318848e-01,4.127381398622559927e-01,2.857142857142856984e-01,9.999999995666258856e-01,6.222148395813753455e-08,1.352870911359786987e-01,5.339626073837280273e-01,7.380281658697640523e-06,9.939550654962658882e-04,4.863644950091838837e-03,7.112586498260498047e-02,1.494732312858104706e-02,3.404759988188743591e-02,1.962416172027587891e-01,4.749181270599365234e-01,4.891653060913085938e-01,4.777429997920989990e-01,5.258612632751464844e-01
0.000000000000000000e+00,2.429476380348205566e-01,4.204320011600392593e-01,0.000000000000000000e+00,9.743442107797179339e-65,6.091291696342620350e-07,1.265714900000602938e-06,4.249666035175323486e-01,5.043102282797917724e-05,1.882158918306231499e-03,6.504426710307598114e-03,1.231591681971622165e-07,3.481268095129053108e-06,3.211395442485809326e-02,7.950718514621257782e-03,1.885546743869781494e-01,2.771991305053234100e-02,6.104891374707221985e-02,7.154040783643722534e-02
0.000000000000000000e+00,1.742428988218307495e-01,4.261748097991906459e-01,0.000000000000000000e+00,4.805284121718716274e-68,4.902453318151140887e-07,1.369720393995521590e-05,4.595310986042022705e-01,2.401114215899724513e-05,7.644835277460515499e-04,2.198888733983039856e-02,3.601821845222730190e-06,8.017358777578920126e-05,2.968631684780120850e-01,3.243700414896011353e-02,3.003607876598834991e-02,1.500775292515754700e-02,1.488384138792753220e-02,6.612832844257354736e-02
0.000000000000000000e+00,1.742428988218307495e-01,3.878787680938773352e-01,0.000000000000000000e+00,5.079276120701373132e-02,7.201578393249366788e-09,1.108813099563121796e-03,4.099046587944030762e-01,7.436618208885192871e-03,3.312548622488975525e-03,4.442884121090173721e-03,6.519700866192579269e-03,2.177102956920862198e-03,4.144609905779361725e-03,2.867925539612770081e-02,1.539145261049270630e-01,6.508260965347290039e-02,1.203297302126884460e-01,5.452737212181091309e-02
1.000000000000000000e+00,8.249408602714538574e-01,5.489740862991927539e-01,4.862068965517241104e-01,1.000000000000000000e+00,9.978704814368070108e-01,9.921093583106994629e-01,7.062451243400573730e-01,9.999309778213500977e-01,9.807149171829223633e-01,9.886731505393981934e-01,9.911141991615295410e-01,9.730554819107055664e-01,9.921208620071411133e-01,9.521988630294799805e-01,9.141188263893127441e-01,9.547607302665710449e-01,8.920008540153503418e-01,8.731728196144104004e-01
1.000000000000000000e+00,8.249408602714538574e-01,5.445380677666757929e-01,9.631299734748011154e-01,9.999999999988632426e-01,9.999864499772370685e-01,9.928212761878967285e-01,5.205457806587219238e-01,9.999973773956298828e-01,4.983341395854949951e-01,9.969924688339233398e-01,9.962167143821716309e-01,9.861429333686828613e-01,9.998356103897094727e-01,9.564836025238037109e-01,8.992800116539001465e-01,9.742053747177124023e-01,8.847283124923706055e-01,9.010732173919677734e-01
0.000000000000000000e+00,2.504998743534088135e-01,5.000000000000000000e-01,0.000000000000000000e+00,9.999999999979536369e-01,6.774729217882566323e-02,4.165734862908720970e-04,3.155290186405181885e-01,5.353024229407310486e-03,3.629845334216952324e-03,3.410275653004646301e-02,6.818328499794006348e-01,9.352270364761352539e-01,2.979794442653656006e-01,2.662561535835266113e-01,5.679271817207336426e-01,3.518536388874053955e-01,4.515759348869323730e-01,4.827415645122528076e-01
0.000000000000000000e+00,1.776900887489318848e-01,4.417454543505446862e-01,5.000000000000000000e-01,1.528820663993493413e-56,1.730674039506690587e-04,9.872850569081492722e-06,3.977742493152618408e-01,2.659733945620246232e-05,1.429999945685267448e-03,1.894972054287791252e-03,1.111232661443750658e-09,3.754104804798430450e-10,1.370562147349119186e-02,8.491552621126174927e-02,4.677654802799224854e-02,2.698461711406707764e-02,4.991238564252853394e-02,5.988020822405815125e-02
1.000000000000000000e+00,5.309972763061523438e-01,5.405929555436490563e-01,5.324786324786324743e-01,1.000000000000000000e+00,9.592034288905434414e-01,8.277608752250671387e-01,5.713880658149719238e-01,9.911597371101379395e-01,9.798554182052612305e-01,7.096134424209594727e-01,9.518203735351562500e-01,8.615543246269226074e-01,6.438384056091308594e-01,7.565308213233947754e-01,7.041594982147216797e-01,8.623117208480834961e-01,8.675512671470642090e-01,8.375687003135681152e-01
0.000000000000000000e+00,2.877929508686065674e-01,4.241500666792312746e-01,2.857142857142856984e-01,9.987546492784122876e-01,5.297406982682863785e-08,2.120252549648284912e-01,5.150097608566284180e-01,1.538462965982034802e-04,1.451256498694419861e-02,8.115993440151214600e-02,9.526285529136657715e-02,9.521286934614181519e-02,5.057922601699829102e-01,3.898504078388214111e-01,4.353286027908325195e-01,1.338390707969665527e-01,2.923746109008789062e-01,1.770546287298202515e-01
0.000000000000000000e+00,8.249408602714538574e-01,5.324633766410674651e-01,9.631299734748011154e-01,1.000000000000000000e+00,8.300444331436858114e-01,9.880546927452087402e-01,5.696092844009399414e-01,8.629833459854125977e-01,9.872204661369323730e-01,9.253016710281372070e-01,9.786663055419921875e-01,9.682151079177856445e-01,9.563079476356506348e-01,9.018419384956359863e-01,8.605148196220397949e-01,8.753769993782043457e-01,7.947346568107604980e-01,8.108580112457275391e-01
1.000000000000000000e+00,8.214360475540161133e-01,5.506706466819736301e-01,9.631299734748011154e-01,9.999999999998864242e-01,9.999736420735404474e-01,9.710206985473632812e-01,6.796213388442993164e-01,9.999558925628662109e-01,9.985749721527099609e-01,9.925991296768188477e-01,9.901678562164306641e-01,9.709922671318054199e-01,9.986461997032165527e-01,9.048796296119689941e-01,8.498770594596862793e-01,9.117274284362792969e-01,7.970857024192810059e-01,7.725405693054199219e-01
0.000000000000000000e+00,2.292130887508392334e-01,4.532423614458640504e-01,5.555555555555555247e-02,1.000000000000000000e+00,2.207152067915229619e-05,1.007197499275207520e-01,4.308020174503326416e-01,3.446645801886916161e-03,1.446134876459836960e-02,2.418811246752738953e-02,1.214950997382402420e-02,5.995005834847688675e-03,9.107752144336700439e-02,2.975255623459815979e-02,4.737772047519683838e-02,5.152554064989089966e-02,1.774138361215591431e-01,1.118449345231056213e-01
0.000000000000000000e+00,4.222520291805267334e-01,5.086193815367521243e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.488942917308693261e-05,2.472387440502643585e-02,4.791954159736633301e-01,1.921876333653926849e-03,5.505868792533874512e-02,7.103662006556987762e-03,1.409020125865936279e-01,7.665731757879257202e-02,8.107319474220275879e-03,4.229092597961425781e-02,7.182451337575912476e-02,2.345091551542282104e-01,4.066897034645080566e-01,3.070129454135894775e-01
0.000000000000000000e+00,2.544589042663574219e-01,5.000000000000000000e-01,4.615384615384615641e-01,9.967086231585503697e-84,1.345960789257457000e-10,2.108135633170604706e-02,3.083096742630004883e-01,1.954445906449109316e-05,3.228162648156285286e-03,1.336630957666784525e-04,7.707633642439759569e-08,1.894147658276779111e-06,8.705921936780214310e-04,2.198663773015141487e-03,1.949176937341690063e-02,3.703949600458145142e-02,2.466801553964614868e-02,6.507125496864318848e-02
0.000000000000000000e+00,7.813622355461120605e-01,5.294544832530492240e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.742747079088485140e-01,9.750354290008544922e-01,5.779769420623779297e-01,9.996287822723388672e-01,9.735321402549743652e-01,9.663535356521606445e-01,9.819372296333312988e-01,9.711861610412597656e-01,9.526417851448059082e-01,8.499542474746704102e-01,7.952844500541687012e-01,8.404184579849243164e-01,7.836990952491760254e-01,8.066160082817077637e-01
1.000000000000000000e+00,1.776900887489318848e-01,5.456279900097292801e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.999833143116663159e-01,9.718662500381469727e-01,5.387914776802062988e-01,9.993277788162231445e-01,9.949098229408264160e-01,9.497343897819519043e-01,9.834588766098022461e-01,9.567757844924926758e-01,7.497848868370056152e-01,8.929620385169982910e-01,8.191276788711547852e-01,9.287887215614318848e-01,8.178333044052124023e-01,7.800345420837402344e-01
1.000000000000000000e+00,6.460359692573547363e-01,5.465046038276868412e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.294976507210546135e-01,2.632665932178497314e-01,5.535437464714050293e-01,8.923048377037048340e-01,9.789944291114807129e-01,7.935947775840759277e-01,9.781071543693542480e-01,9.344441294670104980e-01,8.391425609588623047e-01,8.820756077766418457e-01,8.491367101669311523e-01,9.168921709060668945e-01,8.324055671691894531e-01,8.678464293479919434e-01
