y, XGB, SVM, RF, NB, LR, AlexNet, GoogLeNet, ShuffleNet, ViT, ResNet34, ResNet50, ResNet101, MobileNetV2, MobileNetV3_l, MobileNetV3_s, MobileViT_s, MobileViT_x_s, MobileViT_xx_s
0.000000000000000000e+00,5.906052589416503906e-01,5.290104568327778090e-01,5.394230769230770051e-01,1.000000000000000000e+00,8.538729858000686235e-04,1.092223972082138062e-01,4.890395998954772949e-01,4.501149989664554596e-03,9.499652981758117676e-01,3.613538146018981934e-01,8.993660211563110352e-01,9.540183544158935547e-01,5.859548225998878479e-02,8.134180307388305664e-01,8.263720273971557617e-01,6.285071372985839844e-01,7.074951529502868652e-01,7.778382897377014160e-01
0.000000000000000000e+00,3.932607173919677734e-01,4.737827109985519036e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.405028357559835351e-05,1.487991213798522949e-02,4.083225429058074951e-01,4.426611610597319668e-07,2.214625664055347443e-02,7.718393317190930247e-05,3.267399545370253122e-11,6.489060400127755202e-10,4.600595217198133469e-03,4.017705097794532776e-03,2.908087335526943207e-02,7.166200317442417145e-03,2.396196126937866211e-02,4.986796900629997253e-02
0.000000000000000000e+00,4.849195778369903564e-01,4.843669291250354281e-01,5.324786324786324743e-01,0.000000000000000000e+00,7.768349843890562934e-01,7.120600342750549316e-02,3.762310147285461426e-01,2.239912873847060837e-06,3.196103870868682861e-01,1.637747860513627529e-03,4.590244770952267572e-06,1.013061773846857250e-04,9.883530437946319580e-04,1.295597571879625320e-02,5.703370086848735809e-03,2.945558354258537292e-02,7.106128334999084473e-02,1.037933751940727234e-01
1.000000000000000000e+00,8.249408602714538574e-01,5.333563205471114621e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.999988406093717197e-01,9.983100891113281250e-01,6.078708767890930176e-01,9.999828338623046875e-01,9.980037808418273926e-01,9.879000186920166016e-01,9.915602803230285645e-01,9.805949330329895020e-01,9.969345331192016602e-01,9.199535846710205078e-01,8.700447678565979004e-01,9.508985280990600586e-01,8.465467691421508789e-01,8.302341699600219727e-01
0.000000000000000000e+00,2.559085190296173096e-01,4.398162532081930087e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.005755176493506300e-09,6.775286048650741577e-02,3.738150596618652344e-01,6.070970115512608345e-11,8.418710203841328621e-04,2.346161636523902416e-06,1.276634908897733567e-09,4.718426183103474614e-08,6.935478886589407921e-04,4.836705629713833332e-04,8.436020463705062866e-03,4.204850120004266500e-04,2.445578575134277344e-03,6.471968255937099457e-03
1.000000000000000000e+00,8.249408602714538574e-01,5.204068278467306463e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.999994778883819491e-01,9.991372823715209961e-01,5.316962003707885742e-01,9.999842643737792969e-01,9.670380353927612305e-01,9.373514056205749512e-01,9.788206219673156738e-01,9.756306409835815430e-01,9.910786747932434082e-01,8.622323870658874512e-01,8.499836921691894531e-01,8.905078768730163574e-01,7.883929014205932617e-01,7.929875850677490234e-01
0.000000000000000000e+00,4.583069384098052979e-01,4.162757147653859402e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.798151942968216517e-06,1.053726077079772949e-01,4.747354686260223389e-01,6.553507992066442966e-04,3.572416491806507111e-03,5.174496211111545563e-03,4.850292680202983320e-05,3.821857899310998619e-05,1.897720620036125183e-02,4.322117939591407776e-02,7.476801425218582153e-02,4.428366571664810181e-02,1.206180751323699951e-01,2.229343652725219727e-01
0.000000000000000000e+00,4.409128129482269287e-01,4.880595335067197671e-01,9.477453580901856744e-01,0.000000000000000000e+00,9.999186883435580153e-01,1.631357222795486450e-01,4.041481018066406250e-01,3.623282536864280701e-02,2.625484168529510498e-01,3.132141530513763428e-01,9.581989049911499023e-02,1.035826727747917175e-01,8.876118808984756470e-03,4.771725833415985107e-01,1.949786022305488586e-02,8.130741864442825317e-02,1.996413171291351318e-01,7.941603660583496094e-02
1.000000000000000000e+00,6.921796798706054688e-01,5.341747667283869294e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.999994732703204603e-01,9.941368103027343750e-01,5.321108698844909668e-01,9.998896121978759766e-01,9.018325209617614746e-01,9.592402577400207520e-01,9.787811636924743652e-01,9.561721086502075195e-01,9.007867574691772461e-01,8.166664838790893555e-01,8.138714432716369629e-01,9.086019992828369141e-01,7.795470356941223145e-01,8.163053989410400391e-01
1.000000000000000000e+00,8.249408602714538574e-01,5.340727682880761495e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.999990960730678058e-01,9.983513355255126953e-01,5.293057560920715332e-01,9.993676543235778809e-01,9.973018169403076172e-01,9.803747534751892090e-01,9.821683764457702637e-01,9.645010232925415039e-01,9.937092065811157227e-01,9.110252261161804199e-01,8.387065529823303223e-01,9.153117537498474121e-01,8.179727196693420410e-01,8.104216456413269043e-01
0.000000000000000000e+00,2.502299249172210693e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.013770724491462605e-06,3.832007132587023079e-05,4.455754160881042480e-01,9.981456514651654288e-07,4.124734550714492798e-02,4.134976734349038452e-06,1.833265483863755207e-10,1.372298386037584805e-10,1.047123805619776249e-03,2.588166622444987297e-03,3.483901545405387878e-02,5.231503397226333618e-02,3.805346786975860596e-02,8.733525872230529785e-02
0.000000000000000000e+00,1.742428988218307495e-01,5.312842140565849913e-01,4.615384615384615641e-01,0.000000000000000000e+00,2.839030875233613735e-02,1.037059701047837734e-04,4.833830296993255615e-01,4.828616511076688766e-04,9.609155356884002686e-02,2.533461526036262512e-02,2.097449451684951782e-01,1.016822457313537598e-01,1.579200923442840576e-01,7.705678045749664307e-02,2.449702322483062744e-01,1.591707468032836914e-01,3.884294629096984863e-01,2.602199316024780273e-01
1.000000000000000000e+00,6.993892788887023926e-01,5.084739210480574423e-01,5.324786324786324743e-01,1.000000000000000000e+00,9.999998680904463866e-01,9.674623608589172363e-01,5.814343690872192383e-01,9.999973773956298828e-01,9.977034926414489746e-01,9.813053011894226074e-01,9.855549335479736328e-01,9.559478759765625000e-01,9.813915491104125977e-01,8.938446640968322754e-01,8.383834958076477051e-01,9.154421091079711914e-01,8.138492703437805176e-01,8.343056440353393555e-01
1.000000000000000000e+00,5.700114369392395020e-01,5.382310324710221083e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.999984349948877194e-01,9.919079542160034180e-01,6.220111846923828125e-01,9.999821186065673828e-01,9.953906536102294922e-01,9.304432868957519531e-01,9.796791076660156250e-01,9.524232745170593262e-01,9.666291475296020508e-01,8.800624012947082520e-01,8.476501703262329102e-01,9.278388619422912598e-01,7.885522246360778809e-01,8.478204011917114258e-01
0.000000000000000000e+00,3.828460574150085449e-01,4.767975213534940693e-01,5.555555555555555247e-02,0.000000000000000000e+00,1.942673741682637290e-01,1.197753008455038071e-02,3.053503930568695068e-01,1.853648967653498403e-07,3.053166531026363373e-02,1.504120009485632181e-04,4.567633027363626752e-07,6.354468951030867174e-06,2.869722375180572271e-04,5.599451251327991486e-03,3.582143224775791168e-03,1.010427065193653107e-02,2.938468754291534424e-02,4.426287114620208740e-02
1.000000000000000000e+00,8.007295727729797363e-01,5.000000000000000000e-01,9.862068965517241104e-01,0.000000000000000000e+00,9.993725630757230860e-01,9.659138321876525879e-01,5.625921487808227539e-01,9.999674558639526367e-01,2.934471368789672852e-01,8.886279463768005371e-01,9.829856753349304199e-01,9.570729136466979980e-01,8.172358274459838867e-01,7.952686548233032227e-01,7.957195639610290527e-01,8.528490662574768066e-01,7.135422229766845703e-01,7.004354596138000488e-01
0.000000000000000000e+00,3.902632296085357666e-01,5.100480310085643287e-01,5.324786324786324743e-01,0.000000000000000000e+00,2.549957450230289947e-04,1.813640817999839783e-03,4.111771285533905029e-01,5.680765298166079447e-07,2.904901206493377686e-01,3.978224704042077065e-04,5.778928752988576889e-04,3.053758060559630394e-03,4.073147475719451904e-02,3.127524862065911293e-03,1.116757374256849289e-02,1.194474473595619202e-02,2.592245303094387054e-02,3.574105352163314819e-02
1.000000000000000000e+00,8.249408602714538574e-01,5.374476133903955954e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.999999764957508974e-01,9.776045083999633789e-01,5.231996178627014160e-01,9.989473223686218262e-01,9.955803751945495605e-01,9.858548045158386230e-01,9.854527115821838379e-01,9.741008877754211426e-01,9.981212019920349121e-01,9.104272127151489258e-01,8.577834963798522949e-01,9.352534413337707520e-01,8.594359755516052246e-01,8.740942478179931641e-01
1.000000000000000000e+00,6.687206029891967773e-01,5.211361493784179011e-01,5.170940170940171443e-01,1.000000000000000000e+00,9.997050932890150232e-01,8.069717884063720703e-01,4.543192088603973389e-01,9.999842643737792969e-01,9.773570895195007324e-01,9.178808927536010742e-01,9.773170351982116699e-01,9.553372263908386230e-01,7.761959433555603027e-01,7.684504389762878418e-01,7.354527115821838379e-01,8.501060009002685547e-01,7.917988896369934082e-01,7.984962463378906250e-01
1.000000000000000000e+00,6.936404109001159668e-01,5.213520865419175587e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.992190274155255958e-01,9.360091686248779297e-01,6.491282582283020020e-01,9.991249442100524902e-01,9.495378136634826660e-01,9.649757742881774902e-01,9.852429628372192383e-01,9.701482653617858887e-01,9.177601933479309082e-01,8.574616909027099609e-01,8.233643174171447754e-01,9.043385982513427734e-01,8.183922171592712402e-01,8.190174698829650879e-01
1.000000000000000000e+00,8.249408602714538574e-01,5.432232708834864310e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.999958410444881318e-01,9.914140701293945312e-01,6.355128288269042969e-01,9.990893602371215820e-01,9.845810532569885254e-01,9.683054089546203613e-01,9.859051108360290527e-01,9.607431888580322266e-01,9.937253594398498535e-01,9.002656936645507812e-01,8.568978309631347656e-01,7.647461891174316406e-01,7.818922996520996094e-01,7.818427085876464844e-01
0.000000000000000000e+00,5.028806328773498535e-01,5.179479974393522701e-01,5.000000000000000000e-01,0.000000000000000000e+00,2.984633625700621270e-05,8.509881794452667236e-03,4.338600635528564453e-01,3.597406532662716927e-07,6.600528955459594727e-02,4.822435148525983095e-04,6.463973932113731280e-06,8.136900078170583583e-07,1.427869871258735657e-02,3.080340474843978882e-02,1.573353856801986694e-01,9.301889687776565552e-02,1.678986400365829468e-01,8.077617734670639038e-02
0.000000000000000000e+00,1.742428988218307495e-01,4.583388038803563602e-01,5.000000000000000000e-01,0.000000000000000000e+00,6.109356686271716678e-09,1.279037178392172791e-06,3.866007924079895020e-01,1.553637751783298881e-08,1.531339995563030243e-02,1.717129748612933327e-06,3.587991720139377394e-13,4.198487911499793057e-12,1.229586196132004261e-03,1.783201820217072964e-03,7.531984243541955948e-03,3.700675442814826965e-03,4.112738650292158127e-03,1.528337318450212479e-02
