y, XGB, SVM, RF, NB, LR, AlexNet, GoogLeNet, ShuffleNet, ViT, ResNet34, ResNet50, ResNet101, MobileNetV2, MobileNetV3_l, MobileNetV3_s, MobileViT_s, MobileViT_x_s, MobileViT_xx_s
0.000000000000000000e+00,6.563979387283325195e-02,1.241172379314993759e-02,7.000000000000000666e-02,1.000000000000000000e+00,2.225918503009198274e-04,2.452300759614445269e-05,7.342805620282888412e-03,5.902078470398919308e-08,3.354450370807171566e-07,2.259915310443005865e-10,1.080155501531318453e-18,1.862757303601847398e-17,7.450009888998465613e-07,6.566429067156320798e-10,2.428187428904493572e-07,1.721365094908833271e-07,1.343153428479126887e-07,1.035056470755080227e-06
1.000000000000000000e+00,3.934597373008728027e-01,6.648332938662560032e-02,1.700000000000000122e-01,1.000000000000000000e+00,2.597065329757834440e-01,5.618011951446533203e-01,9.652719832956790924e-03,1.977738887071609497e-01,9.206919074058532715e-01,2.012581937015056610e-02,7.399204769171774387e-04,5.560330115258693695e-03,2.378837234573438764e-05,3.614946734160184860e-03,3.320080041885375977e-02,1.595822628587484360e-03,1.218103244900703430e-02,2.945923507213592529e-01
1.000000000000000000e+00,8.215036988258361816e-01,9.462803863350496281e-01,6.600000000000000311e-01,1.000000000000000000e+00,9.999972325392029182e-01,8.489791750907897949e-01,9.901247024536132812e-01,9.986206293106079102e-01,9.999997615814208984e-01,9.913951754570007324e-01,9.999761581420898438e-01,9.999879598617553711e-01,9.545886516571044922e-01,9.902840256690979004e-01,9.858609437942504883e-01,9.978737831115722656e-01,9.951640367507934570e-01,9.903407692909240723e-01
1.000000000000000000e+00,9.829312562942504883e-01,9.570870724865525592e-01,9.699999999999999734e-01,1.000000000000000000e+00,9.999991199760465133e-01,7.713591456413269043e-01,9.656517505645751953e-01,9.997828602790832520e-01,9.999656677246093750e-01,9.958464503288269043e-01,9.999651908874511719e-01,9.999465942382812500e-01,9.996885061264038086e-01,9.836329817771911621e-01,9.581043720245361328e-01,9.962108135223388672e-01,9.911087751388549805e-01,9.140760898590087891e-01
1.000000000000000000e+00,9.753607511520385742e-01,9.621453862883799779e-01,9.399999999999999467e-01,1.000000000000000000e+00,9.999999323019749253e-01,8.253046870231628418e-01,9.905657172203063965e-01,9.758861660957336426e-01,9.999980926513671875e-01,9.883434772491455078e-01,9.991650581359863281e-01,9.999982118606567383e-01,9.662714004516601562e-01,9.951773881912231445e-01,9.900174736976623535e-01,9.978964328765869141e-01,9.971824884414672852e-01,9.937106370925903320e-01
1.000000000000000000e+00,9.866270422935485840e-01,9.850655370442225056e-01,9.000000000000000222e-01,1.000000000000000000e+00,9.999999737417821777e-01,7.923145890235900879e-01,9.682453870773315430e-01,9.995602965354919434e-01,1.000000000000000000e+00,9.973477125167846680e-01,9.999949932098388672e-01,9.999991655349731445e-01,9.958860278129577637e-01,9.937619566917419434e-01,9.912308454513549805e-01,9.978144168853759766e-01,9.937207698822021484e-01,9.923043847084045410e-01
0.000000000000000000e+00,9.757634401321411133e-01,9.228469956320702883e-01,7.500000000000000000e-01,1.000000000000000000e+00,9.997747649667927394e-01,8.096734285354614258e-01,5.779753923416137695e-01,9.774745106697082520e-01,9.999399185180664062e-01,9.667501449584960938e-01,9.995730519294738770e-01,9.994052648544311523e-01,7.265769243240356445e-01,8.485943675041198730e-01,9.098644256591796875e-01,9.043727517127990723e-01,9.177125692367553711e-01,9.772588014602661133e-01
0.000000000000000000e+00,5.564590692520141602e-01,8.741012428665612122e-01,7.299999999999999822e-01,1.000000000000000000e+00,8.614454976583045820e-01,7.827713489532470703e-01,2.719416022300720215e-01,9.513745307922363281e-01,8.934773802757263184e-01,9.057558774948120117e-01,8.229474425315856934e-01,1.511463224887847900e-01,7.074686288833618164e-01,9.312908649444580078e-01,8.161886930465698242e-01,4.654397666454315186e-01,6.909886598587036133e-01,5.534747242927551270e-01
1.000000000000000000e+00,8.629335761070251465e-01,7.666995918613725980e-01,5.699999999999999512e-01,1.000000000000000000e+00,9.972009979325257012e-01,7.751637101173400879e-01,6.495964527130126953e-01,9.995725750923156738e-01,9.753625988960266113e-01,8.931262493133544922e-01,1.589389145374298096e-01,7.289484608918428421e-03,9.734064936637878418e-01,8.774538636207580566e-01,9.337424635887145996e-01,9.037356376647949219e-01,5.312688350677490234e-01,3.505549132823944092e-01
0.000000000000000000e+00,2.247430384159088135e-02,3.029210221797833634e-03,5.000000000000000278e-02,4.578616076650756142e-34,7.239698347168852368e-09,9.412345389137044549e-05,4.676439333707094193e-03,7.636946065758820623e-06,2.628277115945820697e-07,2.558377218520035967e-06,1.287037282304837049e-10,1.471857080659333405e-10,2.369052253925474361e-06,2.223244166543736355e-07,4.193577984867857822e-10,1.088458247977541760e-06,2.083512299577705562e-05,2.117376652677194215e-06
0.000000000000000000e+00,2.086065337061882019e-02,1.175582636326235469e-02,5.999999999999999778e-02,0.000000000000000000e+00,1.048939176217076298e-05,1.463747466914355755e-04,2.889257483184337616e-02,1.120620363508351147e-04,1.105669639400730375e-06,1.475473691243678331e-04,1.725287412934761733e-10,1.075417085569761733e-14,7.023825310170650482e-04,8.230111416196450591e-05,6.841892609372735023e-04,2.405388295301236212e-05,2.141800476238131523e-03,6.540716858580708504e-04
1.000000000000000000e+00,9.469323754310607910e-01,9.794335087406038642e-01,9.300000000000000488e-01,1.000000000000000000e+00,9.999999608769074566e-01,7.916061878204345703e-01,9.940456151962280273e-01,9.999940395355224609e-01,9.999991655349731445e-01,9.988909363746643066e-01,9.999982118606567383e-01,9.999994039535522461e-01,9.999176263809204102e-01,9.987486600875854492e-01,9.984019398689270020e-01,9.995232820510864258e-01,9.988914132118225098e-01,9.983868598937988281e-01
1.000000000000000000e+00,9.809271097183227539e-01,9.883999584963152341e-01,9.799999999999999822e-01,5.313053532235799666e-32,9.999996590583052347e-01,7.645013332366943359e-01,9.974065423011779785e-01,9.998419284820556641e-01,9.999977350234985352e-01,9.984447360038757324e-01,9.995423555374145508e-01,9.999965429306030273e-01,9.902291893959045410e-01,9.991577863693237305e-01,9.812993407249450684e-01,9.991320967674255371e-01,9.994058609008789062e-01,9.986473917961120605e-01
0.000000000000000000e+00,2.135408222675323486e-01,2.679645777980185078e-02,1.700000000000000122e-01,2.152743111494497732e-123,2.508517142968912897e-04,4.026479473395738751e-06,5.726516991853713989e-02,2.755079790949821472e-02,2.738234470598399639e-04,5.782188102602958679e-02,1.685717515647411346e-02,2.936109376605600119e-04,6.210192223079502583e-04,2.489474415779113770e-02,1.741812047839630395e-05,2.497920359019190073e-04,1.499456469900906086e-03,5.643546115607023239e-03
0.000000000000000000e+00,2.605239152908325195e-01,1.111741013876695744e-02,4.000000000000000083e-02,4.851946971701669625e-318,5.996330073277122047e-05,4.065962855293037137e-08,1.673344289883971214e-03,1.595477515365928411e-04,2.180739642199114314e-07,8.041947694437112659e-06,7.263041622122823338e-13,5.127060731524579751e-08,4.006848826065834146e-07,2.137385672540403903e-05,1.288142520934343338e-04,1.340001199423568323e-05,8.171763329301029444e-05,7.498882769141346216e-05
1.000000000000000000e+00,7.101467847824096680e-01,8.257554212484352618e-01,6.300000000000000044e-01,1.000000000000000000e+00,9.964533362111276382e-01,7.694633007049560547e-01,9.448809027671813965e-01,2.354054525494575500e-02,9.999513626098632812e-01,3.690722882747650146e-01,6.282319426536560059e-01,2.025403678417205811e-01,4.913200438022613525e-01,5.121777057647705078e-01,5.780609846115112305e-01,6.037418842315673828e-01,2.202082127332687378e-01,4.345281720161437988e-01
1.000000000000000000e+00,9.814523458480834961e-01,9.715413478699359562e-01,9.499999999999999556e-01,1.000000000000000000e+00,9.999987469878186541e-01,7.925599217414855957e-01,9.926978945732116699e-01,9.999926090240478516e-01,9.999991655349731445e-01,9.989086389541625977e-01,9.999974966049194336e-01,9.999995231628417969e-01,9.999140501022338867e-01,9.988774657249450684e-01,9.980568289756774902e-01,9.996793270111083984e-01,9.995695948600769043e-01,9.984826445579528809e-01
0.000000000000000000e+00,6.837607920169830322e-02,2.490960817034840527e-02,5.000000000000000278e-02,1.353243871543935420e-36,1.131043009500565623e-05,2.756052708718925714e-04,3.724533133208751678e-03,7.049737572669982910e-01,2.437662442389409989e-05,3.255490958690643311e-02,4.343027472496032715e-01,9.194943904876708984e-01,3.781877225264906883e-03,2.159279974875971675e-04,2.443604320287704468e-01,3.385973274707794189e-01,2.498745545744895935e-02,7.820240855216979980e-01
0.000000000000000000e+00,4.306643456220626831e-02,2.156208871608487898e-02,1.400000000000000133e-01,5.219588844830182465e-71,1.252797073235806145e-05,1.392361355101456866e-05,7.075428962707519531e-02,4.885244742035865784e-02,2.916799567174166441e-04,9.709054604172706604e-03,1.196805536746978760e-01,1.803153455257415771e-01,1.350565850734710693e-01,2.957148244604468346e-04,2.773933811113238335e-04,3.859420074149966240e-03,2.013990422710776329e-03,1.866741338744759560e-03
