y, XGB, SVM, RF, NB, LR, AlexNet, GoogLeNet, ShuffleNet, ViT, ResNet34, ResNet50, ResNet101, MobileNetV2, MobileNetV3_l, MobileNetV3_s, MobileViT_s, MobileViT_x_s, MobileViT_xx_s
0.000000000000000000e+00,1.898119598627090454e-01,8.555287426182422994e-02,3.300000000000000155e-01,1.800731590921910689e-17,3.344061142585250806e-06,1.704363618046045303e-03,1.782301999628543854e-02,3.325871378183364868e-02,2.044663298875093460e-03,1.793081872165203094e-03,5.256758959149010479e-05,5.071706175804138184e-01,3.848391398787498474e-02,8.781137876212596893e-03,2.694477513432502747e-02,2.391959279775619507e-01,1.916717155836522579e-03,6.725082397460937500e-01
0.000000000000000000e+00,3.706333339214324951e-01,6.188301718387192313e-02,2.999999999999999889e-01,9.289976353921613941e-04,3.053283305800954126e-14,1.545038889162242413e-03,2.115730643272399902e-01,2.449574172496795654e-01,1.230679973959922791e-01,2.304534194990992546e-03,1.721643377095460892e-03,5.011357665061950684e-01,7.810011506080627441e-03,7.309320848435163498e-03,5.608991384506225586e-01,4.995273053646087646e-01,9.269670844078063965e-01,5.572358369827270508e-01
1.000000000000000000e+00,8.662002086639404297e-01,9.430020592423239423e-01,6.300000000000000044e-01,1.000000000000000000e+00,9.999999467993346824e-01,7.756713628768920898e-01,5.692204460501670837e-02,7.553903758525848389e-02,1.363524701446294785e-03,6.987533718347549438e-02,9.820489287376403809e-01,4.219104647636413574e-01,4.479872807860374451e-02,1.780324727296829224e-01,7.120437920093536377e-03,3.470411598682403564e-01,7.548042386770248413e-02,2.047057896852493286e-01
0.000000000000000000e+00,9.901176691055297852e-01,8.345483529226595254e-02,6.899999999999999467e-01,9.997379365576660737e-01,7.406935328917606525e-08,9.947645664215087891e-01,5.759668946266174316e-01,2.327683418989181519e-01,7.035684393486008048e-05,8.745463564991950989e-03,4.928443208336830139e-02,2.961190640926361084e-01,9.300112128257751465e-01,2.597549557685852051e-02,4.653366655111312866e-02,5.004116892814636230e-01,5.530230700969696045e-02,2.226191908121109009e-01
1.000000000000000000e+00,6.991438865661621094e-01,9.355754342794253553e-01,7.500000000000000000e-01,1.000000000000000000e+00,9.999974362205794609e-01,9.983487129211425781e-01,9.339923858642578125e-01,7.341185212135314941e-01,9.994049072265625000e-01,9.999992847442626953e-01,6.819591671228408813e-02,1.685046404600143433e-01,9.859113693237304688e-01,6.296378374099731445e-01,9.994246959686279297e-01,6.507497429847717285e-01,2.951433360576629639e-01,2.049604505300521851e-01
1.000000000000000000e+00,8.660143613815307617e-01,7.948201284419343926e-01,5.000000000000000000e-01,2.670384879963949941e-06,3.996545459571091037e-03,9.403114914894104004e-01,9.999662637710571289e-01,9.958730340003967285e-01,6.690477728843688965e-01,9.998728036880493164e-01,9.878368973731994629e-01,8.163502812385559082e-01,4.023712575435638428e-01,9.992589354515075684e-01,9.921988844871520996e-01,8.779828548431396484e-01,9.967286586761474609e-01,9.072492718696594238e-01
1.000000000000000000e+00,9.913570880889892578e-01,9.410678500236387967e-01,7.800000000000000266e-01,2.850829148175484214e-15,9.999976917244401964e-01,9.999111890792846680e-01,4.462557286024093628e-02,9.349994063377380371e-01,9.996832609176635742e-01,9.994778037071228027e-01,9.891373515129089355e-01,8.622733354568481445e-01,9.558977484703063965e-01,9.997352957725524902e-01,1.719559133052825928e-01,4.749610424041748047e-01,8.696666359901428223e-01,6.333829760551452637e-01
1.000000000000000000e+00,1.000453472137451172e+00,9.599114181750705299e-01,7.600000000000000089e-01,9.999941891682629924e-01,9.999999999995219380e-01,9.999134540557861328e-01,9.207791090011596680e-01,8.364611864089965820e-01,9.063913822174072266e-01,9.999988079071044922e-01,1.000000000000000000e+00,9.825972914695739746e-01,9.999998807907104492e-01,9.999538660049438477e-01,9.996856451034545898e-01,5.090284943580627441e-01,9.915059208869934082e-01,4.169091880321502686e-01
1.000000000000000000e+00,1.007560849189758301e+00,8.597914231863014178e-01,8.199999999999999512e-01,1.000000000000000000e+00,9.999999711198628294e-01,5.734226703643798828e-01,9.998282194137573242e-01,9.576722979545593262e-01,9.999582767486572266e-01,3.322699069976806641e-01,2.607210539281368256e-02,4.159544706344604492e-01,8.409520983695983887e-01,9.999098777770996094e-01,9.999997615814208984e-01,8.731250166893005371e-01,9.998452663421630859e-01,9.752081632614135742e-01
0.000000000000000000e+00,-1.372047816403210163e-03,1.166485000188533828e-02,7.000000000000000666e-02,1.474016034844717996e-09,1.401118455645873769e-08,2.366501139476895332e-03,8.869564626365900040e-04,1.582899503409862518e-02,5.048607636126689613e-05,5.425582276075147092e-05,5.461435534925840329e-07,6.431973725557327271e-02,1.241618429048685357e-05,3.083302173763513565e-03,1.162097672931849957e-03,1.133167743682861328e-01,5.952135543338954449e-04,1.327081490308046341e-02
1.000000000000000000e+00,9.867019057273864746e-01,8.974870768454238368e-01,3.800000000000000044e-01,1.081009925228827811e-13,9.979642094810357023e-01,9.316158294677734375e-01,3.042897284030914307e-01,5.060309767723083496e-01,9.979477524757385254e-01,9.998989105224609375e-01,9.999794960021972656e-01,8.348391056060791016e-01,9.741920232772827148e-01,9.568898081779479980e-01,9.918827414512634277e-01,3.761217892169952393e-01,5.093297958374023438e-01,4.409761428833007812e-01
0.000000000000000000e+00,3.259743154048919678e-01,1.093296745932763325e-01,4.400000000000000022e-01,6.436119889030015907e-20,1.664906083447838941e-02,2.895408868789672852e-01,8.130255341529846191e-01,5.038478374481201172e-01,1.555734385760842997e-08,5.714298039674758911e-02,1.172574338852427900e-04,1.154413297772407532e-01,1.967633143067359924e-03,3.886319929733872414e-03,4.260822385549545288e-02,3.223735392093658447e-01,1.212389860302209854e-02,4.442331492900848389e-01
0.000000000000000000e+00,2.545463442802429199e-01,4.055697341884630103e-02,2.500000000000000000e-01,7.593428053841137434e-03,5.656760697419393208e-13,3.981246554758399725e-04,1.203053165227174759e-02,2.177813798189163208e-01,1.141599659604253247e-05,2.562552690505981445e-04,1.488058333052322268e-04,4.941657483577728271e-01,2.658030688762664795e-01,2.400503680109977722e-02,1.204507146030664444e-02,6.766214370727539062e-01,5.836251750588417053e-02,1.913913339376449585e-01
1.000000000000000000e+00,3.856082260608673096e-01,6.787223865969349568e-01,3.200000000000000067e-01,4.154363328907827798e-09,9.999566114726441413e-01,6.795864701271057129e-01,8.040816187858581543e-01,9.685223102569580078e-01,9.986786246299743652e-01,6.507743597030639648e-01,9.550161659717559814e-03,5.660915374755859375e-01,9.985670447349548340e-01,6.428818702697753906e-01,5.067002177238464355e-01,7.533830404281616211e-01,9.982928633689880371e-01,8.698008060455322266e-01
1.000000000000000000e+00,9.650779366493225098e-01,9.680721999035423186e-01,6.899999999999999467e-01,2.354481070860080605e-15,9.999999999997279954e-01,9.985432624816894531e-01,9.985830783843994141e-01,9.864830374717712402e-01,9.999998807907104492e-01,9.999976158142089844e-01,9.999998807907104492e-01,9.372560977935791016e-01,9.872356057167053223e-01,9.998142123222351074e-01,9.989865422248840332e-01,7.119060158729553223e-01,9.921450018882751465e-01,7.251210808753967285e-01
1.000000000000000000e+00,1.014767885208129883e+00,9.684565355737297931e-01,7.199999999999999734e-01,7.492749566736675538e-04,9.999999999919804150e-01,9.984039664268493652e-01,9.994804263114929199e-01,7.165802121162414551e-01,9.999741315841674805e-01,9.961303472518920898e-01,8.338695764541625977e-01,9.187785387039184570e-01,9.659907817840576172e-01,9.999728202819824219e-01,9.342682957649230957e-01,4.041139483451843262e-01,6.794020533561706543e-01,6.079645156860351562e-01
1.000000000000000000e+00,7.716886401176452637e-01,9.972605450473284172e-01,8.499999999999999778e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.925306439399719238e-01,9.991670846939086914e-01,9.941769838333129883e-01,9.999998807907104492e-01,9.999575614929199219e-01,1.000000000000000000e+00,6.262670755386352539e-01,9.998289346694946289e-01,9.999847412109375000e-01,9.999928474426269531e-01,9.048045873641967773e-01,9.998563528060913086e-01,9.490668177604675293e-01
1.000000000000000000e+00,8.893505930900573730e-01,7.881997323758013207e-01,5.899999999999999689e-01,3.932468188886645388e-17,9.994513415915925458e-01,9.999890327453613281e-01,7.881898880004882812e-01,3.608124554157257080e-01,9.999862909317016602e-01,9.992743134498596191e-01,9.839166998863220215e-01,9.153308272361755371e-01,9.995695948600769043e-01,4.258157610893249512e-01,9.999231100082397461e-01,6.370660662651062012e-01,9.668281674385070801e-01,7.161860466003417969e-01
0.000000000000000000e+00,-9.330536122433841228e-04,9.003347936878070001e-03,1.000000000000000021e-02,2.308014386363679501e-13,2.599965123838678135e-16,2.968582848552614450e-04,7.873627473600208759e-04,2.763759577646851540e-03,4.041314696223707870e-07,8.740142948227003217e-05,8.896762437871075235e-07,9.648361057043075562e-02,8.350591087946668267e-05,6.432697642594575882e-03,4.151385743170976639e-03,1.539946049451828003e-01,3.874927060678601265e-03,3.306275308132171631e-01
0.000000000000000000e+00,2.345222234725952148e-02,1.003704725082096988e-01,2.399999999999999911e-01,1.760172642430252351e-15,4.307879328863817147e-08,1.958345092134550214e-05,4.111802950501441956e-02,4.006503149867057800e-02,3.516990109346807003e-04,3.268385827541351318e-01,1.555904299020767212e-01,5.296895503997802734e-01,2.847177982330322266e-01,2.021705955266952515e-01,8.359977602958679199e-01,2.216910868883132935e-01,6.096519231796264648e-01,6.820217967033386230e-01
0.000000000000000000e+00,7.394663244485855103e-02,3.870486788801734135e-01,4.600000000000000200e-01,1.000000000000000000e+00,9.862918154953840277e-01,1.825986802577972412e-01,6.578938364982604980e-01,6.536347866058349609e-01,3.274959162808954716e-04,3.453774377703666687e-02,2.754109352827072144e-02,1.267275810241699219e-01,2.512853406369686127e-02,8.818497657775878906e-01,9.851825833320617676e-01,7.009425163269042969e-01,2.107636034488677979e-01,7.101076245307922363e-01
1.000000000000000000e+00,1.007218480110168457e+00,5.805639228993765277e-01,4.199999999999999845e-01,1.079175133636361041e-15,2.695833764700264284e-04,1.064312383532524109e-01,9.968762397766113281e-01,8.009682893753051758e-01,9.991582632064819336e-01,5.072282254695892334e-02,5.552164744585752487e-03,4.856543242931365967e-01,3.728082636371254921e-03,2.658260166645050049e-01,6.197875365614891052e-03,6.705967187881469727e-01,9.988461732864379883e-01,7.896667718887329102e-01
1.000000000000000000e+00,4.934467673301696777e-01,4.660701317486772299e-01,7.099999999999999645e-01,9.999999999998864242e-01,1.647926534995468794e-04,9.073858261108398438e-01,3.942722082138061523e-01,1.708063930273056030e-01,2.051090123131871223e-03,1.563342511653900146e-01,3.243672847747802734e-01,6.295672655105590820e-01,8.453239202499389648e-01,8.914572186768054962e-03,9.908383488655090332e-01,3.714342713356018066e-01,7.067332863807678223e-01,2.876096963882446289e-01
0.000000000000000000e+00,9.713709354400634766e-01,8.841090098439570166e-01,6.899999999999999467e-01,4.203164977049310111e-10,9.999999999400397410e-01,9.999967813491821289e-01,9.863463044166564941e-01,9.521962404251098633e-01,9.995266199111938477e-01,9.999982118606567383e-01,9.999980926513671875e-01,8.467540740966796875e-01,9.991871714591979980e-01,9.999994039535522461e-01,9.999970197677612305e-01,7.527699470520019531e-01,9.972538352012634277e-01,6.215282678604125977e-01
0.000000000000000000e+00,8.096756041049957275e-02,3.896175122339377017e-01,5.500000000000000444e-01,2.542346600339874458e-07,2.676371343792904312e-01,9.747319817543029785e-01,9.208673238754272461e-01,7.359752655029296875e-01,9.977229237556457520e-01,9.727759361267089844e-01,9.611860513687133789e-01,5.395038127899169922e-01,9.669437408447265625e-01,3.595283627510070801e-01,7.011891156435012817e-02,5.267691612243652344e-01,5.656507611274719238e-02,3.523246645927429199e-01
0.000000000000000000e+00,6.339024901390075684e-01,2.136742548570550598e-02,1.600000000000000033e-01,1.553694359194612295e-19,1.366475174502246178e-13,4.949288070201873779e-02,2.193153603002429008e-03,2.929058484733104706e-02,1.868142760486080078e-07,1.249226479558274150e-04,1.812005211832001805e-05,6.796342879533767700e-02,2.739837800618261099e-04,6.193779408931732178e-03,1.232424285262823105e-03,1.360518187284469604e-01,3.710025339387357235e-04,2.564034052193164825e-02
0.000000000000000000e+00,4.205992221832275391e-01,1.700692992268559300e-01,5.500000000000000444e-01,2.114262142588224064e-05,8.501264363934076806e-01,6.586784962564706802e-03,2.203104645013809204e-01,2.837267518043518066e-01,9.999759197235107422e-01,4.898783518001437187e-04,3.643733725766651332e-05,1.301315128803253174e-01,5.736275911331176758e-01,1.490754075348377228e-02,7.409797310829162598e-01,3.476572632789611816e-01,1.437999028712511063e-02,4.163803160190582275e-01
0.000000000000000000e+00,2.821838259696960449e-01,6.114884671356821122e-02,2.000000000000000111e-01,5.526058855733958358e-02,1.424314211350574499e-06,3.457569691818207502e-04,2.187149412930011749e-02,4.515561759471893311e-01,1.847892254590988159e-02,3.500367701053619385e-02,3.348211175762116909e-04,6.113347411155700684e-01,3.579017147421836853e-02,5.895799025893211365e-02,8.429152518510818481e-02,6.567755937576293945e-01,6.585012674331665039e-01,4.771694242954254150e-01
